timestamp,load_mw,temp_c,humidity,wind_ms,rain_mm,outage,duration_min
2026-01-22 18:00:00,80.041,27.25,54.05,1.8,0.0,0,0.0
2026-01-22 19:00:00,81.898,30.33,55.51,1.41,0.0,0,0.0
2026-01-22 20:00:00,90.528,27.21,64.48,0.49,7.94,0,0.0
2026-01-22 21:00:00,81.989,27.92,53.42,0.86,0.0,0,0.0
2026-01-22 22:00:00,82.881,26.17,65.43,0.68,13.9,0,0.0
2026-01-22 23:00:00,74.763,26.07,55.8,2.23,0.0,0,0.0
2026-01-23 00:00:00,69.263,25.99,59.19,2.05,0.0,0,0.0
2026-01-23 01:00:00,66.978,25.75,57.84,1.41,0.0,0,0.0
2026-01-23 02:00:00,62.421,24.08,55.33,3.01,0.0,1,26.4
2026-01-23 03:00:00,69.661,24.17,67.66,3.52,0.0,0,0.0
2026-01-23 04:00:00,68.516,21.58,61.62,4.08,0.0,0,0.0
2026-01-23 05:00:00,71.986,20.47,66.07,3.6,0.0,0,0.0
2026-01-23 06:00:00,68.208,23.47,62.54,3.48,0.0,0,0.0
2026-01-23 07:00:00,71.509,20.3,63.34,4.84,0.0,0,0.0
2026-01-23 08:00:00,76.426,18.83,65.95,3.5,0.0,0,0.0
2026-01-23 09:00:00,74.407,19.0,70.08,3.69,0.0,0,0.0
2026-01-23 10:00:00,69.899,19.1,67.03,2.63,0.0,0,0.0
2026-01-23 11:00:00,74.583,21.99,62.79,3.0,0.0,0,0.0
2026-01-23 12:00:00,74.589,21.26,64.92,1.33,0.0,0,0.0
2026-01-23 13:00:00,71.326,22.81,63.41,1.53,0.0,0,0.0
2026-01-23 14:00:00,73.555,23.62,60.33,0.73,0.0,0,0.0
2026-01-23 15:00:00,75.929,25.61,62.01,0.78,0.0,0,0.0
2026-01-23 16:00:00,77.784,24.68,59.85,1.65,0.0,0,0.0
2026-01-23 17:00:00,83.088,25.23,64.23,0.38,3.53,0,0.0
2026-01-23 18:00:00,88.225,27.43,66.08,1.13,0.0,0,0.0
2026-01-23 19:00:00,85.006,28.28,65.43,1.66,5.03,0,0.0
2026-01-23 20:00:00,86.634,28.09,63.46,0.88,0.0,0,0.0
2026-01-23 21:00:00,78.625,26.59,61.07,1.74,0.0,0,0.0
2026-01-23 22:00:00,76.482,27.97,62.46,1.77,0.0,1,82.5
2026-01-23 23:00:00,78.208,25.63,55.29,1.88,4.68,0,0.0
2026-01-24 00:00:00,58.317,25.1,60.13,2.65,0.0,0,0.0
2026-01-24 01:00:00,60.259,23.63,57.68,3.69,0.0,0,0.0
2026-01-24 02:00:00,66.688,25.28,52.88,2.57,0.0,1,160.8
2026-01-24 03:00:00,65.077,23.45,68.43,2.69,0.69,0,0.0
2026-01-24 04:00:00,60.891,22.45,67.49,2.89,0.0,0,0.0
2026-01-24 05:00:00,62.14,22.39,62.27,4.25,0.0,0,0.0
2026-01-24 06:00:00,64.975,23.63,57.63,4.38,0.0,0,0.0
2026-01-24 07:00:00,71.132,17.81,67.71,3.33,0.0,0,0.0
2026-01-24 08:00:00,67.75,18.84,63.22,2.22,1.83,0,0.0
2026-01-24 09:00:00,68.517,19.12,68.58,2.86,0.0,0,0.0
2026-01-24 10:00:00,72.563,19.24,71.45,3.28,0.0,0,0.0
2026-01-24 11:00:00,66.108,19.6,61.48,2.55,7.51,0,0.0
2026-01-24 12:00:00,64.017,21.36,58.85,2.31,0.0,0,0.0
2026-01-24 13:00:00,65.268,21.23,59.27,1.5,0.0,0,0.0
2026-01-24 14:00:00,66.183,24.12,54.93,2.06,0.0,0,0.0
2026-01-24 15:00:00,65.6,24.82,59.02,1.35,0.0,0,0.0
2026-01-24 16:00:00,72.729,26.3,52.48,1.25,0.0,0,0.0
2026-01-24 17:00:00,76.87,27.16,53.42,0.85,0.0,0,0.0
2026-01-24 18:00:00,76.74,27.91,55.33,1.01,0.0,0,0.0
2026-01-24 19:00:00,83.253,27.14,54.11,1.03,0.0,0,0.0
2026-01-24 20:00:00,80.21,30.27,60.82,0.34,0.0,0,0.0
2026-01-24 21:00:00,73.007,27.87,52.86,1.36,0.0,0,0.0
2026-01-24 22:00:00,76.866,24.95,66.02,1.92,0.0,0,0.0
2026-01-24 23:00:00,67.068,25.35,56.11,2.5,0.0,0,0.0
2026-01-25 00:00:00,61.093,23.66,55.43,2.45,0.0,1,107.4
2026-01-25 01:00:00,59.448,24.81,53.27,2.01,0.0,0,0.0
2026-01-25 02:00:00,63.242,23.6,64.57,2.46,0.0,0,0.0
2026-01-25 03:00:00,59.913,22.15,58.56,3.0,0.0,0,0.0
2026-01-25 04:00:00,61.388,24.16,61.14,3.61,0.0,0,0.0
2026-01-25 05:00:00,62.485,21.58,56.73,3.58,0.0,0,0.0
2026-01-25 06:00:00,67.219,21.16,70.08,3.03,7.48,0,0.0
2026-01-25 07:00:00,69.827,18.77,58.62,2.97,0.0,0,0.0
2026-01-25 08:00:00,67.514,18.55,63.05,2.24,3.3,0,0.0
2026-01-25 09:00:00,71.28,19.93,68.82,1.39,0.0,0,0.0
2026-01-25 10:00:00,70.053,20.49,59.38,2.87,0.0,0,0.0
2026-01-25 11:00:00,67.547,18.69,60.79,3.98,0.0,0,0.0
2026-01-25 12:00:00,69.613,21.53,67.21,3.28,0.0,0,0.0
2026-01-25 13:00:00,61.942,22.73,58.46,1.22,0.0,0,0.0
2026-01-25 14:00:00,67.508,23.49,53.95,1.54,0.0,0,0.0
2026-01-25 15:00:00,65.86,23.81,60.13,0.26,0.0,0,0.0
2026-01-25 16:00:00,70.453,25.1,53.13,0.11,0.0,0,0.0
2026-01-25 17:00:00,73.246,26.37,65.83,0.1,0.0,0,0.0
2026-01-25 18:00:00,78.082,27.32,61.23,0.56,0.0,0,0.0
2026-01-25 19:00:00,78.466,28.34,59.74,0.64,0.0,0,0.0
2026-01-25 20:00:00,82.546,29.05,53.6,1.05,0.0,0,0.0
2026-01-25 21:00:00,76.972,27.26,62.14,1.54,0.0,0,0.0
2026-01-25 22:00:00,73.867,26.67,62.16,1.25,0.0,0,0.0
2026-01-25 23:00:00,67.201,27.1,52.64,1.83,5.31,0,0.0
2026-01-26 00:00:00,69.527,26.51,65.31,1.54,0.0,1,49.5
2026-01-26 01:00:00,71.084,24.29,62.12,1.78,0.0,0,0.0
2026-01-26 02:00:00,69.638,24.73,65.05,2.05,0.0,0,0.0
2026-01-26 03:00:00,63.59,23.92,57.59,3.65,0.0,0,0.0
2026-01-26 04:00:00,66.129,23.33,55.83,3.3,0.0,0,0.0
2026-01-26 05:00:00,70.625,23.08,64.69,2.53,2.9,0,0.0
2026-01-26 06:00:00,69.806,19.28,68.34,3.66,0.0,0,0.0
2026-01-26 07:00:00,79.541,19.93,61.83,2.9,0.0,0,0.0
2026-01-26 08:00:00,73.561,19.79,56.48,4.5,0.0,0,0.0
2026-01-26 09:00:00,76.73,19.8,68.4,2.91,0.0,0,0.0
2026-01-26 10:00:00,73.687,19.54,59.37,3.36,0.0,0,0.0
2026-01-26 11:00:00,74.134,19.17,61.58,3.24,0.0,0,0.0
2026-01-26 12:00:00,76.53,21.89,64.29,1.63,1.93,0,0.0
2026-01-26 13:00:00,71.151,21.82,56.41,1.86,0.0,0,0.0
2026-01-26 14:00:00,71.222,23.88,54.75,1.78,0.0,0,0.0
2026-01-26 15:00:00,71.222,23.86,54.07,1.21,0.0,0,0.0
2026-01-26 16:00:00,81.557,24.46,67.07,1.12,0.0,0,0.0
2026-01-26 17:00:00,80.952,26.89,56.54,0.1,0.0,0,0.0
2026-01-26 18:00:00,84.017,27.42,61.46,1.03,0.0,0,0.0
2026-01-26 19:00:00,80.204,28.34,65.84,0.46,0.0,0,0.0
2026-01-26 20:00:00,84.527,30.4,59.8,1.11,0.0,0,0.0
2026-01-26 21:00:00,80.721,27.98,59.09,1.69,0.0,0,0.0
2026-01-26 22:00:00,73.638,27.83,59.12,1.85,0.0,0,0.0
2026-01-26 23:00:00,76.643,25.31,58.47,2.02,0.0,0,0.0
2026-01-27 00:00:00,65.678,24.26,62.44,2.59,0.0,0,0.0
2026-01-27 01:00:00,72.621,26.74,66.34,3.0,0.0,0,0.0
2026-01-27 02:00:00,70.781,22.7,66.2,3.85,0.0,0,0.0
2026-01-27 03:00:00,65.055,21.52,61.45,3.24,0.0,0,0.0
2026-01-27 04:00:00,70.871,21.76,59.93,3.6,0.0,0,0.0
2026-01-27 05:00:00,73.546,20.87,68.73,4.21,0.0,0,0.0
2026-01-27 06:00:00,68.894,19.26,58.48,3.41,0.0,0,0.0
2026-01-27 07:00:00,71.311,19.58,69.0,2.85,0.0,0,0.0
2026-01-27 08:00:00,69.935,21.28,59.06,3.79,0.0,0,0.0
2026-01-27 09:00:00,77.568,18.98,67.35,3.14,0.0,0,0.0
2026-01-27 10:00:00,73.581,18.67,68.89,2.23,0.0,0,0.0
2026-01-27 11:00:00,75.172,22.11,61.89,2.89,0.0,0,0.0
2026-01-27 12:00:00,70.514,22.4,57.45,3.06,0.0,0,0.0
2026-01-27 13:00:00,70.934,22.03,67.46,0.83,2.82,0,0.0
2026-01-27 14:00:00,70.603,21.91,60.37,2.06,0.0,0,0.0
2026-01-27 15:00:00,71.141,23.95,58.44,0.1,0.0,0,0.0
2026-01-27 16:00:00,76.705,25.74,60.21,0.66,0.0,1,84.9
2026-01-27 17:00:00,79.824,28.03,57.71,1.86,0.0,0,0.0
2026-01-27 18:00:00,84.345,26.03,62.63,0.5,0.0,0,0.0
2026-01-27 19:00:00,84.973,27.57,53.52,0.81,0.0,0,0.0
2026-01-27 20:00:00,81.634,28.62,57.37,1.36,0.0,0,0.0
2026-01-27 21:00:00,84.677,24.81,66.49,0.11,0.0,1,34.0
2026-01-27 22:00:00,77.191,28.51,51.43,1.49,0.0,0,0.0
2026-01-27 23:00:00,79.684,25.22,59.73,1.85,5.4,0,0.0
2026-01-28 00:00:00,67.977,26.23,62.17,3.32,0.0,0,0.0
2026-01-28 01:00:00,67.79,25.17,66.22,1.85,0.0,0,0.0
2026-01-28 02:00:00,66.049,25.14,61.83,2.72,0.0,0,0.0
2026-01-28 03:00:00,70.391,23.46,66.29,2.7,3.78,0,0.0
2026-01-28 04:00:00,67.065,18.98,59.95,2.88,0.0,0,0.0
2026-01-28 05:00:00,70.804,20.06,61.25,4.33,0.0,0,0.0
2026-01-28 06:00:00,75.696,20.54,69.81,3.72,0.0,0,0.0
2026-01-28 07:00:00,72.18,19.74,69.45,3.32,0.0,0,0.0
2026-01-28 08:00:00,78.569,20.41,64.12,3.19,4.44,0,0.0
2026-01-28 09:00:00,77.983,20.92,62.58,2.92,0.0,0,0.0
2026-01-28 10:00:00,76.95,21.1,62.11,2.67,0.0,0,0.0
2026-01-28 11:00:00,72.303,20.75,56.43,1.83,0.0,0,0.0
2026-01-28 12:00:00,71.649,19.62,69.61,2.04,0.0,0,0.0
2026-01-28 13:00:00,70.594,22.25,66.92,1.6,0.0,0,0.0
2026-01-28 14:00:00,70.952,24.33,60.24,1.0,0.0,0,0.0
2026-01-28 15:00:00,72.213,23.56,58.05,1.23,0.0,0,0.0
2026-01-28 16:00:00,77.731,26.59,57.19,1.04,0.0,0,0.0
2026-01-28 17:00:00,79.3,27.75,53.2,0.42,0.0,0,0.0
2026-01-28 18:00:00,85.729,27.45,62.36,0.61,0.0,0,0.0
2026-01-28 19:00:00,85.089,24.02,61.94,2.05,0.0,0,0.0
2026-01-28 20:00:00,84.185,26.3,55.73,2.17,0.0,0,0.0
2026-01-28 21:00:00,81.487,29.96,59.37,0.51,0.0,0,0.0
2026-01-28 22:00:00,78.983,26.64,66.7,0.9,0.0,1,78.1
2026-01-28 23:00:00,73.106,24.28,55.27,1.18,0.0,0,0.0
2026-01-29 00:00:00,69.184,27.34,58.47,2.83,0.0,0,0.0
2026-01-29 01:00:00,65.921,24.91,60.46,2.35,0.0,0,0.0
2026-01-29 02:00:00,67.611,25.19,55.39,3.09,0.0,0,0.0
2026-01-29 03:00:00,64.007,23.16,62.08,4.46,0.0,0,0.0
2026-01-29 04:00:00,69.778,22.41,63.64,3.49,0.0,0,0.0
2026-01-29 05:00:00,67.165,21.47,57.48,4.07,0.0,0,0.0
2026-01-29 06:00:00,68.337,21.23,57.58,4.01,0.0,0,0.0
2026-01-29 07:00:00,71.495,22.73,67.21,3.3,0.0,0,0.0
2026-01-29 08:00:00,72.393,21.03,60.05,4.13,0.0,0,0.0
2026-01-29 09:00:00,78.331,18.1,66.59,2.75,10.3,0,0.0
2026-01-29 10:00:00,79.825,20.93,64.84,3.75,0.0,0,0.0
2026-01-29 11:00:00,73.177,22.4,67.15,2.24,0.0,0,0.0
2026-01-29 12:00:00,67.402,23.3,65.12,1.91,0.0,0,0.0
2026-01-29 13:00:00,73.039,22.31,67.22,1.16,0.0,0,0.0
2026-01-29 14:00:00,70.071,25.26,62.22,0.9,0.0,0,0.0
2026-01-29 15:00:00,76.929,26.01,59.14,0.88,0.0,0,0.0
2026-01-29 16:00:00,77.329,28.95,56.53,0.1,0.0,0,0.0
2026-01-29 17:00:00,80.688,25.79,58.21,0.61,0.0,0,0.0
2026-01-29 18:00:00,87.12,26.72,58.25,0.4,0.0,0,0.0
2026-01-29 19:00:00,86.896,27.36,53.52,1.23,2.05,0,0.0
2026-01-29 20:00:00,81.078,27.27,58.0,1.15,0.0,0,0.0
2026-01-29 21:00:00,79.236,26.66,57.85,0.71,1.77,0,0.0
2026-01-29 22:00:00,72.649,24.01,54.11,1.17,0.0,0,0.0
2026-01-29 23:00:00,82.826,26.17,56.43,1.67,7.03,0,0.0
2026-01-30 00:00:00,65.427,26.33,63.48,3.09,0.0,0,0.0
2026-01-30 01:00:00,70.038,24.33,62.07,2.09,0.0,0,0.0
2026-01-30 02:00:00,66.454,26.21,64.37,2.52,0.0,0,0.0
2026-01-30 03:00:00,64.586,22.87,62.42,2.58,0.0,0,0.0
2026-01-30 04:00:00,68.577,23.44,66.75,2.61,0.0,0,0.0
2026-01-30 05:00:00,68.724,21.37,67.12,3.83,0.0,0,0.0
2026-01-30 06:00:00,72.589,21.42,56.62,3.82,0.0,0,0.0
2026-01-30 07:00:00,76.305,20.36,70.44,4.42,0.0,0,0.0
2026-01-30 08:00:00,73.608,21.53,55.3,4.12,0.0,0,0.0
2026-01-30 09:00:00,73.064,20.09,64.9,4.7,0.0,0,0.0
2026-01-30 10:00:00,76.661,21.02,67.28,2.91,10.96,0,0.0
2026-01-30 11:00:00,68.24,21.5,60.08,2.43,0.0,0,0.0
2026-01-30 12:00:00,72.071,21.54,64.05,1.42,0.75,0,0.0
2026-01-30 13:00:00,71.532,23.34,59.43,2.23,0.0,0,0.0
2026-01-30 14:00:00,69.34,26.57,52.97,1.52,0.0,0,0.0
2026-01-30 15:00:00,71.203,24.6,53.37,1.53,0.9,0,0.0
2026-01-30 16:00:00,78.479,26.39,53.59,0.22,2.88,0,0.0
2026-01-30 17:00:00,79.694,28.23,52.54,0.96,0.0,0,0.0
2026-01-30 18:00:00,85.377,28.72,59.93,0.82,4.08,1,59.2
2026-01-30 19:00:00,84.492,27.77,59.23,0.83,0.0,1,38.6
2026-01-30 20:00:00,84.624,25.03,59.81,0.49,0.0,0,0.0
2026-01-30 21:00:00,80.73,28.37,61.36,1.85,0.0,0,0.0
2026-01-30 22:00:00,75.971,24.69,53.44,2.68,0.0,0,0.0
2026-01-30 23:00:00,70.073,28.48,54.98,1.15,0.88,0,0.0
2026-01-31 00:00:00,62.001,26.12,63.99,2.63,0.0,0,0.0
2026-01-31 01:00:00,62.581,26.15,65.96,0.86,0.0,0,0.0
2026-01-31 02:00:00,60.913,22.83,60.88,3.35,0.0,0,0.0
2026-01-31 03:00:00,65.681,21.02,56.61,2.14,0.0,0,0.0
2026-01-31 04:00:00,63.231,22.23,66.64,3.18,0.0,0,0.0
2026-01-31 05:00:00,63.773,21.05,68.65,2.86,0.0,0,0.0
2026-01-31 06:00:00,66.649,19.86,62.29,3.57,0.0,0,0.0
2026-01-31 07:00:00,72.955,20.15,59.56,4.15,0.0,0,0.0
2026-01-31 08:00:00,70.494,23.24,54.72,2.38,0.0,1,104.7
2026-01-31 09:00:00,65.741,21.05,64.23,3.04,0.0,0,0.0
2026-01-31 10:00:00,72.236,21.71,68.62,2.64,0.0,0,0.0
2026-01-31 11:00:00,66.869,22.1,64.91,3.54,0.0,0,0.0
2026-01-31 12:00:00,62.091,23.69,58.54,2.46,0.0,0,0.0
2026-01-31 13:00:00,70.673,22.65,64.05,1.11,0.0,0,0.0
2026-01-31 14:00:00,70.973,21.45,67.61,1.17,0.0,0,0.0
2026-01-31 15:00:00,67.074,24.72,60.3,2.07,0.0,0,0.0
2026-01-31 16:00:00,73.419,26.89,64.16,1.33,7.78,0,0.0
2026-01-31 17:00:00,76.327,25.58,58.53,0.2,0.0,0,0.0
2026-01-31 18:00:00,77.184,27.17,56.93,0.54,2.54,0,0.0
2026-01-31 19:00:00,79.59,26.95,60.58,0.61,0.0,0,0.0
2026-01-31 20:00:00,77.325,29.72,57.14,0.58,0.0,0,0.0
2026-01-31 21:00:00,76.137,28.68,65.45,0.11,0.0,0,0.0
2026-01-31 22:00:00,69.378,28.16,58.85,1.04,0.0,0,0.0
2026-01-31 23:00:00,71.161,27.49,57.28,2.65,0.0,0,0.0
2026-02-01 00:00:00,64.565,25.9,58.39,1.97,0.0,0,0.0
2026-02-01 01:00:00,61.483,25.21,61.09,2.53,0.0,0,0.0
2026-02-01 02:00:00,61.698,22.52,59.81,3.03,1.88,0,0.0
2026-02-01 03:00:00,63.377,20.28,66.67,4.59,0.0,0,0.0
2026-02-01 04:00:00,62.855,22.12,60.44,3.5,2.12,0,0.0
2026-02-01 05:00:00,67.821,21.5,60.86,4.31,0.0,0,0.0
2026-02-01 06:00:00,62.693,21.93,64.1,3.34,0.0,0,0.0
2026-02-01 07:00:00,70.764,21.96,55.73,3.49,3.22,0,0.0
2026-02-01 08:00:00,70.354,21.83,64.73,3.51,0.0,0,0.0
2026-02-01 09:00:00,68.137,18.88,64.25,2.8,0.0,0,0.0
2026-02-01 10:00:00,75.919,20.06,62.76,2.83,0.0,0,0.0
2026-02-01 11:00:00,75.072,21.69,65.77,3.12,0.0,0,0.0
2026-02-01 12:00:00,67.224,24.98,64.39,1.72,0.0,0,0.0
2026-02-01 13:00:00,69.882,24.68,65.88,1.81,5.88,0,0.0
2026-02-01 14:00:00,65.895,25.29,58.45,1.88,0.0,0,0.0
2026-02-01 15:00:00,68.342,24.51,58.2,0.64,0.0,0,0.0
2026-02-01 16:00:00,72.993,24.88,63.79,1.56,9.53,0,0.0
2026-02-01 17:00:00,73.297,27.72,60.1,0.79,0.0,0,0.0
2026-02-01 18:00:00,83.571,26.09,61.83,0.6,0.0,0,0.0
2026-02-01 19:00:00,82.625,27.52,59.82,0.1,9.13,0,0.0
2026-02-01 20:00:00,79.496,27.8,62.91,0.68,0.0,0,0.0
2026-02-01 21:00:00,75.192,29.72,53.02,1.36,3.69,0,0.0
2026-02-01 22:00:00,73.311,26.98,60.15,2.5,0.0,0,0.0
2026-02-01 23:00:00,64.586,23.84,56.07,2.15,0.0,1,22.0
2026-02-02 00:00:00,65.25,26.57,58.16,2.88,0.0,0,0.0
2026-02-02 01:00:00,64.311,24.16,63.46,1.86,0.0,0,0.0
2026-02-02 02:00:00,72.117,24.02,60.98,2.87,5.82,0,0.0
2026-02-02 03:00:00,62.995,22.83,60.0,3.99,0.0,0,0.0
2026-02-02 04:00:00,65.494,21.64,68.29,2.97,0.0,0,0.0
2026-02-02 05:00:00,67.067,22.09,66.34,4.23,8.35,0,0.0
2026-02-02 06:00:00,68.76,18.66,64.7,4.14,0.0,0,0.0
2026-02-02 07:00:00,74.735,19.48,70.56,3.81,5.57,0,0.0
2026-02-02 08:00:00,78.142,20.79,61.89,3.3,0.0,0,0.0
2026-02-02 09:00:00,76.397,19.37,68.2,2.67,0.0,0,0.0
2026-02-02 10:00:00,74.199,18.57,59.37,4.02,0.0,0,0.0
2026-02-02 11:00:00,74.768,21.94,59.12,2.97,0.0,0,0.0
2026-02-02 12:00:00,71.335,23.32,59.08,2.4,0.0,0,0.0
2026-02-02 13:00:00,77.235,22.88,55.86,1.56,0.0,0,0.0
2026-02-02 14:00:00,70.875,21.62,62.56,1.47,0.0,0,0.0
2026-02-02 15:00:00,75.64,25.85,55.37,1.24,0.0,0,0.0
2026-02-02 16:00:00,80.33,23.98,63.13,1.14,0.0,0,0.0
2026-02-02 17:00:00,81.36,27.17,54.55,1.19,5.12,0,0.0
2026-02-02 18:00:00,85.236,26.37,54.03,0.23,3.54,0,0.0
2026-02-02 19:00:00,84.752,26.44,66.67,0.1,0.0,0,0.0
2026-02-02 20:00:00,85.748,27.44,61.41,0.95,1.26,0,0.0
2026-02-02 21:00:00,82.76,27.61,65.48,0.1,0.0,0,0.0
2026-02-02 22:00:00,77.877,26.66,59.35,1.26,0.0,0,0.0
2026-02-02 23:00:00,71.238,27.5,52.0,1.51,0.0,0,0.0
2026-02-03 00:00:00,71.99,25.46,61.34,2.5,0.0,0,0.0
2026-02-03 01:00:00,68.892,26.21,60.65,3.78,0.0,0,0.0
2026-02-03 02:00:00,62.518,24.33,53.63,1.78,0.0,0,0.0
2026-02-03 03:00:00,66.74,22.12,67.65,4.63,0.0,0,0.0
2026-02-03 04:00:00,64.068,20.96,64.73,3.36,0.0,0,0.0
2026-02-03 05:00:00,72.265,19.19,67.66,3.86,3.47,0,0.0
2026-02-03 06:00:00,73.646,20.88,62.88,2.85,8.23,0,0.0
2026-02-03 07:00:00,73.78,19.71,65.45,4.25,0.0,0,0.0
2026-02-03 08:00:00,73.845,17.15,61.57,3.52,3.04,0,0.0
2026-02-03 09:00:00,76.485,19.49,70.91,3.22,0.0,0,0.0
2026-02-03 10:00:00,77.676,19.45,62.34,1.79,0.0,0,0.0
2026-02-03 11:00:00,80.568,23.06,56.6,2.63,13.11,0,0.0
2026-02-03 12:00:00,73.76,19.95,56.87,2.71,0.0,0,0.0
2026-02-03 13:00:00,68.264,21.23,64.8,1.67,1.03,0,0.0
2026-02-03 14:00:00,73.084,25.33,67.55,2.15,0.0,0,0.0
2026-02-03 15:00:00,76.42,26.66,65.44,1.82,0.0,0,0.0
2026-02-03 16:00:00,79.389,25.1,63.47,0.52,8.99,0,0.0
2026-02-03 17:00:00,80.885,26.06,67.22,1.71,8.54,0,0.0
2026-02-03 18:00:00,81.692,28.2,61.92,0.73,0.0,0,0.0
2026-02-03 19:00:00,91.097,25.07,58.05,0.78,8.08,0,0.0
2026-02-03 20:00:00,81.447,25.76,61.56,0.96,0.0,0,0.0
2026-02-03 21:00:00,81.359,27.52,52.68,1.18,0.0,0,0.0
2026-02-03 22:00:00,79.38,29.32,53.73,0.1,5.33,0,0.0
2026-02-03 23:00:00,76.252,26.3,58.48,1.7,6.83,0,0.0
2026-02-04 00:00:00,68.073,26.14,55.34,1.38,6.64,0,0.0
2026-02-04 01:00:00,70.045,26.42,66.45,3.56,0.0,0,0.0
2026-02-04 02:00:00,68.344,26.55,67.0,3.9,0.0,0,0.0
2026-02-04 03:00:00,68.104,22.29,60.19,3.77,8.55,0,0.0
2026-02-04 04:00:00,68.407,22.0,65.44,3.36,0.0,0,0.0
2026-02-04 05:00:00,66.15,23.38,60.09,3.04,0.0,0,0.0
2026-02-04 06:00:00,71.66,18.73,58.86,3.31,0.0,0,0.0
2026-02-04 07:00:00,75.013,21.39,60.22,4.81,10.46,0,0.0
2026-02-04 08:00:00,74.215,18.8,60.22,3.08,1.81,0,0.0
2026-02-04 09:00:00,80.338,20.28,60.75,1.85,8.76,0,0.0
2026-02-04 10:00:00,74.538,20.26,59.07,3.57,0.0,0,0.0
2026-02-04 11:00:00,72.71,20.04,57.66,3.49,0.0,0,0.0
2026-02-04 12:00:00,77.417,20.84,58.76,3.2,8.25,1,35.3
2026-02-04 13:00:00,70.452,23.32,67.6,2.43,1.22,0,0.0
2026-02-04 14:00:00,73.463,25.21,54.15,2.17,0.0,0,0.0
2026-02-04 15:00:00,78.581,24.9,57.93,1.17,4.86,0,0.0
2026-02-04 16:00:00,81.336,26.1,60.26,0.1,0.0,0,0.0
2026-02-04 17:00:00,87.162,27.53,56.8,0.77,0.0,0,0.0
2026-02-04 18:00:00,84.57,26.32,59.97,1.07,5.9,0,0.0
2026-02-04 19:00:00,82.783,28.77,51.39,0.67,0.0,1,38.0
2026-02-04 20:00:00,88.463,29.0,60.33,0.79,5.02,0,0.0
2026-02-04 21:00:00,84.764,31.01,57.85,0.56,0.0,0,0.0
2026-02-04 22:00:00,81.766,27.03,61.99,0.85,17.09,1,53.2
2026-02-04 23:00:00,76.052,26.3,60.73,2.91,0.0,0,0.0
2026-02-05 00:00:00,74.174,26.97,58.39,3.32,0.0,0,0.0
2026-02-05 01:00:00,69.222,26.06,57.61,2.59,6.02,0,0.0
2026-02-05 02:00:00,69.061,23.4,57.35,3.12,0.0,0,0.0
2026-02-05 03:00:00,71.296,22.53,61.99,2.67,0.0,0,0.0
2026-02-05 04:00:00,73.625,22.69,54.77,3.88,0.0,0,0.0
2026-02-05 05:00:00,71.456,20.22,60.79,4.7,6.56,0,0.0
2026-02-05 06:00:00,75.009,20.09,66.11,2.78,1.36,0,0.0
2026-02-05 07:00:00,72.597,20.29,57.46,3.93,4.79,0,0.0
2026-02-05 08:00:00,75.357,21.24,56.2,3.82,0.0,0,0.0
2026-02-05 09:00:00,75.728,19.46,66.11,3.58,0.0,1,157.0
2026-02-05 10:00:00,72.712,18.37,62.94,3.94,5.98,0,0.0
2026-02-05 11:00:00,70.507,18.92,68.68,3.81,0.0,0,0.0
2026-02-05 12:00:00,75.579,20.53,69.74,2.06,4.7,0,0.0
2026-02-05 13:00:00,73.523,21.43,69.49,2.22,0.0,0,0.0
2026-02-05 14:00:00,69.989,23.86,60.07,1.5,0.0,0,0.0
2026-02-05 15:00:00,78.429,23.65,57.77,0.76,0.0,0,0.0
2026-02-05 16:00:00,75.684,25.2,62.01,1.06,0.0,0,0.0
2026-02-05 17:00:00,83.347,25.94,61.86,1.15,2.45,0,0.0
2026-02-05 18:00:00,83.631,26.98,61.15,0.83,0.0,0,0.0
2026-02-05 19:00:00,85.753,29.5,55.13,0.22,0.0,0,0.0
2026-02-05 20:00:00,91.523,28.84,51.65,0.62,17.44,0,0.0
2026-02-05 21:00:00,83.435,27.93,54.39,0.87,0.0,0,0.0
2026-02-05 22:00:00,79.615,26.96,54.14,0.94,0.0,0,0.0
2026-02-05 23:00:00,75.66,26.35,54.05,2.0,0.0,0,0.0
2026-02-06 00:00:00,64.882,26.46,66.02,2.45,0.0,0,0.0
2026-02-06 01:00:00,70.638,25.81,52.72,3.18,3.85,0,0.0
2026-02-06 02:00:00,64.641,22.98,63.24,2.44,0.0,0,0.0
2026-02-06 03:00:00,67.854,23.08,68.36,2.91,0.0,0,0.0
2026-02-06 04:00:00,67.716,19.63,61.62,4.43,3.56,0,0.0
2026-02-06 05:00:00,70.229,21.5,63.01,3.55,0.0,0,0.0
2026-02-06 06:00:00,73.609,21.52,65.52,3.72,10.42,0,0.0
2026-02-06 07:00:00,74.461,19.87,60.84,3.54,4.78,0,0.0
2026-02-06 08:00:00,80.113,22.25,61.81,4.18,0.0,0,0.0
2026-02-06 09:00:00,75.896,19.15,68.77,3.96,6.84,1,113.2
2026-02-06 10:00:00,76.474,20.87,66.66,3.62,0.0,0,0.0
2026-02-06 11:00:00,72.041,21.2,67.41,2.6,0.0,0,0.0
2026-02-06 12:00:00,75.052,21.95,69.64,1.68,0.0,0,0.0
2026-02-06 13:00:00,71.713,22.9,59.82,2.97,6.03,0,0.0
2026-02-06 14:00:00,73.24,24.2,64.69,1.96,0.0,0,0.0
